over_id,over_overNumber,over_runrate,over_runsConceded,over_wickets,over_runsExtras,over_totalInningRuns,over_totalInningWickets,over_totalRuns,id,matchName,fixtureId,fixtureName,inningNumber,battingTeamId,battingTeamName,bowlingTeamId,bowlingTeamName,ballDateTime,ballNumber,isWicket,bowlerPlayerId,bowlerPlayerName,battingPlayerId,battingPlayerName,nonStrikeBattingPlayerId,nonStrikeBattingPlayerName,shotAngle,shotMagnitude,battingHandId,fieldingPosition,runsConceded,extras,runs,runsScored,lengthTypeId,lineTypeId,battingConnectionId,battingFeetId,battingShotTypeId,bowlingDetailId,bowlingFromId,bowlingTypeId,bowlingHandId,outcomeId,noBallReasonId,isWide,isNoBall,isByes,isLegByes,isAirControlled,isAppeal,decisionOfficialId,isFreeHit,isNewBall,isPowerPlay,isBattingPowerPlay,isFloodLit,isReferred,teamRuns,runsByes,runsWide,runsLegByes,noBallsCount,isBoundry,isAirNotControlled,appealDismissalTypeId,dismissalTypeId,dismissalPlayerId,dismissalPlayerName,dismissalType,referralOutcomeId
56577,10,,13.0,0.0,0.0,105.0,1.0,13.0,1252,,5266,IPL 2019,2,243,Kolkata Knight Riders,245,Rajasthan Royals,2019-04-07T18:02:27Z,3,False,2641.0,Sudhesan Midhun,590.0,Chris Lynn,2474.0,Robin Uthappa,118.0,183.0,Left,Third Man,4.0,0,4,4.0,BackOfALength,OutsideOff,None,BackFoot,Cut,LegSpinner,Over,LegSpin,Left,Null,Null,False,False,False,False,False,False,94.0,False,False,False,False,False,False,4.0,0.0,0.0,0.0,0.0,False,True,,,,,,
56577,10,,13.0,0.0,0.0,105.0,1.0,13.0,1252,,5266,IPL 2019,2,243,Kolkata Knight Riders,245,Rajasthan Royals,2019-04-07T18:02:51Z,4,False,2641.0,Sudhesan Midhun,590.0,Chris Lynn,2474.0,Robin Uthappa,242.0,36.0,Left,Silly Mid Off,0.0,0,0,0.0,LengthBall,DownLeg,None,FrontFoot,Pushed,LegSpinner,Over,LegSpin,Left,Null,Null,False,False,False,False,False,False,94.0,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,,,,,,
56577,10,,13.0,0.0,0.0,105.0,1.0,13.0,1252,,5266,IPL 2019,2,243,Kolkata Knight Riders,245,Rajasthan Royals,2019-04-07T18:03:22Z,5,False,2641.0,Sudhesan Midhun,590.0,Chris Lynn,2474.0,Robin Uthappa,184.0,153.0,Left,Deep Point,1.0,0,1,1.0,BackOfALength,MiddleStump,None,BackFoot,Cut,LegSpinner,Over,LegSpin,Left,Null,Null,False,False,False,False,False,False,94.0,False,False,False,False,False,False,1.0,0.0,0.0,0.0,0.0,False,False,,,,,,
56577,10,,13.0,0.0,0.0,105.0,1.0,13.0,1252,,5266,IPL 2019,2,243,Kolkata Knight Riders,245,Rajasthan Royals,2019-04-07T18:03:41Z,6,False,2641.0,Sudhesan Midhun,2474.0,Robin Uthappa,590.0,Chris Lynn,305.0,165.0,Left,Long On,1.0,0,1,1.0,BackOfALength,LegStump,None,BackFoot,Pull,LegSpinner,Over,LegSpin,Left,Null,Null,False,False,False,False,False,False,94.0,False,False,False,False,False,False,1.0,0.0,0.0,0.0,0.0,False,False,,,,,,
56581,11,,10.0,1.0,0.0,115.0,2.0,10.0,1252,,5266,IPL 2019,2,243,Kolkata Knight Riders,245,Rajasthan Royals,2019-04-07T18:04:45Z,1,False,303.0,Shreyas Gopal,2474.0,Robin Uthappa,590.0,Chris Lynn,241.0,145.0,Left,Long Off,1.0,0,1,1.0,LengthBall,OffStump,None,FrontFoot,Pushed,LegSpinner,Over,LegSpin,Left,Null,Null,False,False,False,False,False,False,27.0,False,False,False,False,False,False,1.0,0.0,0.0,0.0,0.0,False,False,,,,,,
56581,11,,10.0,1.0,0.0,115.0,2.0,10.0,1252,,5266,IPL 2019,2,243,Kolkata Knight Riders,245,Rajasthan Royals,2019-04-07T18:05:14Z,2,False,303.0,Shreyas Gopal,590.0,Chris Lynn,2474.0,Robin Uthappa,333.0,206.0,Left,Deep Mid Wicket,6.0,0,6,6.0,HalfVolley,OutsideOff,Middled,FrontFoot,SlogSweep,LegSpinner,Over,LegSpin,Left,Null,Null,False,False,False,False,True,False,27.0,False,False,False,False,False,False,6.0,0.0,0.0,0.0,0.0,False,True,,,,,,
56581,11,,10.0,1.0,0.0,115.0,2.0,10.0,1252,,5266,IPL 2019,2,243,Kolkata Knight Riders,245,Rajasthan Royals,2019-04-07T18:05:43Z,3,False,303.0,Shreyas Gopal,590.0,Chris Lynn,2474.0,Robin Uthappa,105.0,111.0,Left,Third Man,1.0,0,1,1.0,LengthBall,OffStump,OutsideEdge,FrontFoot,Pushed,LegSpinner,Over,LegSpin,Left,Null,Null,False,False,False,False,False,False,27.0,False,False,False,False,False,False,1.0,0.0,0.0,0.0,0.0,False,False,,,,,,
56581,11,,10.0,1.0,0.0,115.0,2.0,10.0,1252,,5266,IPL 2019,2,243,Kolkata Knight Riders,245,Rajasthan Royals,2019-04-07T18:06:25Z,4,False,303.0,Shreyas Gopal,2474.0,Robin Uthappa,590.0,Chris Lynn,338.0,151.0,Left,Deep Mid Wicket,1.0,0,1,1.0,BackOfALength,LegStump,None,BackFoot,Pull,LegSpinner,Over,LegSpin,Left,Null,Null,False,False,False,False,False,False,27.0,False,False,False,False,False,False,1.0,0.0,0.0,0.0,0.0,False,False,,,,,,
56581,11,,10.0,1.0,0.0,115.0,2.0,10.0,1252,,5266,IPL 2019,2,243,Kolkata Knight Riders,245,Rajasthan Royals,2019-04-07T18:06:43Z,5,True,303.0,Shreyas Gopal,590.0,Chris Lynn,2474.0,Robin Uthappa,17.0,133.0,Left,Deep Backward Square Leg,0.0,0,0,0.0,BackOfALength,OutsideOff,TopEdge,FrontFoot,Sweep,LegSpinner,Over,LegSpin,Left,Out1stUmpire,Null,False,False,False,False,False,False,27.0,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,,Caught,590.0,Chris Lynn,Caught,
56581,11,,10.0,1.0,0.0,115.0,2.0,10.0,1252,,5266,IPL 2019,2,243,Kolkata Knight Riders,245,Rajasthan Royals,2019-04-07T18:08:27Z,6,False,303.0,Shreyas Gopal,299.0,,2474.0,Robin Uthappa,351.0,97.0,Left,Square Leg,1.0,0,1,1.0,BackOfALength,OutsideOff,None,BackFoot,Worked,Googly,Over,LegSpin,Left,Null,Null,False,False,False,False,False,False,27.0,False,False,False,False,False,False,1.0,0.0,0.0,0.0,0.0,False,False,,,,,,
56585,12,,3.0,0.0,0.0,118.0,2.0,3.0,1252,,5266,IPL 2019,2,243,Kolkata Knight Riders,245,Rajasthan Royals,2019-04-07T18:09:37Z,1,False,53.0,Jofra Archer,299.0,,2474.0,Robin Uthappa,6.0,143.0,Left,Deep Square Leg,1.0,0,1,1.0,HalfVolley,LegStump,None,FrontFoot,Worked,NoMovement,Over,Fast,Left,Null,Null,False,False,False,False,False,False,94.0,False,False,False,False,False,False,1.0,0.0,0.0,0.0,0.0,False,False,,,,,,
56585,12,,3.0,0.0,0.0,118.0,2.0,3.0,1252,,5266,IPL 2019,2,243,Kolkata Knight Riders,245,Rajasthan Royals,2019-04-07T18:09:58Z,2,False,53.0,Jofra Archer,2474.0,Robin Uthappa,299.0,,240.0,94.0,Left,Mid Off,0.0,0,0,0.0,LengthBall,OutsideOff,None,FrontFoot,Pushed,NoMovement,Over,Fast,Left,Null,Null,False,False,False,False,False,False,94.0,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,,,,,,
56585,12,,3.0,0.0,0.0,118.0,2.0,3.0,1252,,5266,IPL 2019,2,243,Kolkata Knight Riders,245,Rajasthan Royals,2019-04-07T18:10:26Z,3,False,53.0,Jofra Archer,2474.0,Robin Uthappa,299.0,,313.0,64.0,Left,Short Mid Wicket,0.0,0,0,0.0,BackOfALength,MiddleStump,None,BackFoot,Worked,NoMovement,Over,Fast,Left,Null,Null,False,False,False,False,False,False,94.0,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,,,,,,
56585,12,,3.0,0.0,0.0,118.0,2.0,3.0,1252,,5266,IPL 2019,2,243,Kolkata Knight Riders,245,Rajasthan Royals,2019-04-07T18:10:58Z,4,False,53.0,Jofra Archer,2474.0,Robin Uthappa,299.0,,179.0,146.0,Left,Deep Point,1.0,0,1,1.0,HalfVolley,OutsideOff,None,FrontFoot,Drive,NoMovement,Over,Fast,Left,Null,Null,False,False,False,False,False,False,94.0,False,False,False,False,False,False,1.0,0.0,0.0,0.0,0.0,False,False,,,,,,
56585,12,,3.0,0.0,0.0,118.0,2.0,3.0,1252,,5266,IPL 2019,2,243,Kolkata Knight Riders,245,Rajasthan Royals,2019-04-07T18:11:18Z,5,False,53.0,Jofra Archer,299.0,,2474.0,Robin Uthappa,274.0,28.0,Left,Short Leg,0.0,0,0,0.0,LengthBall,OffStump,None,FrontFoot,Drive,NoMovement,Over,Fast,Left,Null,Null,False,False,False,False,False,False,94.0,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,,,,,,
