over_id,over_overNumber,over_runrate,over_runsConceded,over_wickets,over_runsExtras,over_totalInningRuns,over_totalInningWickets,over_totalRuns,id,fixtureId,fixtureName,inningNumber,battingTeamId,battingTeamName,bowlingTeamId,bowlingTeamName,id,ballDateTime,ballNumber,totalBallNumber,isWicket,bowlerPlayerId,bowlerPlayerName,battingPlayerId,battingPlayerName,nonStrikeBattingPlayerId,nonStrikeBattingPlayerName,shotAngle,shotMagnitude,battingHandId,runsConceded,extras,runs,runsScored,lengthTypeId,lineTypeId,battingConnectionId,battingFeetId,battingShotTypeId,bowlingDetailId,bowlingFromId,bowlingTypeId,bowlingHandId,outcomeId,referralOutcomeId,noBallReasonId,isWide,isNoBall,isByes,isLegByes,isAirControlled,isAppeal,isFreeHit,isNewBall,isPowerPlay,isBattingPowerPlay,isFloodLit,isReferred,teamRuns,runsByes,runsWide,runsLegByes,noBallsCount,isBoundry,isAirNotControlled,fieldingPosition,dismissalTypeId,dismissalPlayerId,dismissalPlayerName,dismissalType,appealDismissalTypeId,matchName
1603276,15,6.4,7,0,0,96,3,7,75260,40135,Major League Cricket 2026,2,1291,Texas Super Kings,1293,MI New York,8535020,2026-06-27T00:33:11Z,5,91,False,3673,Corbin Bosch,3789,Donovan Ferreira,138,Rilee Rossouw,326.0,60.0,Right,0,0,0,0,BackOfALength,OutsideOff,None,BackFoot,Worked,NoMovement,Over,FastSeam,Right,Null,NotReferred,Null,False,False,False,False,False,True,False,False,False,False,False,False,0,0,0,0,0,False,False,Mid Wicket,,,,,,
1603276,15,6.4,7,0,0,96,3,7,75260,40135,Major League Cricket 2026,2,1291,Texas Super Kings,1293,MI New York,8535021,2026-06-27T00:33:46Z,6,92,False,3673,Corbin Bosch,3789,Donovan Ferreira,138,Rilee Rossouw,320.0,57.0,Right,0,0,0,0,FullToss,OffStump,None,FrontFoot,Flick,NoMovement,Over,FastSeam,Right,Null,NotReferred,Null,False,False,False,False,False,True,False,False,False,False,False,False,0,0,0,0,0,False,False,Mid Wicket,,,,,,
1603277,16,6.19,3,1,0,99,4,3,75260,40135,Major League Cricket 2026,2,1291,Texas Super Kings,1293,MI New York,8535022,2026-06-27T00:34:55Z,1,93,True,15320,Rushil Ugarkar,138,Rilee Rossouw,3789,Donovan Ferreira,30.0,90.0,Left,0,0,0,0,HalfVolley,OutsideOff,ThickEdge,FrontFoot,Slog,OffCutter,Round,Medium,Right,Null,NotReferred,Null,False,False,False,False,False,True,False,False,False,False,False,False,0,0,0,0,0,False,True,Backward Point,Caught,138.0,Rilee Rossouw,Caught,Caught,
1603277,16,6.19,3,1,0,99,4,3,75260,40135,Major League Cricket 2026,2,1291,Texas Super Kings,1293,MI New York,8535023,2026-06-27T00:36:17Z,2,94,False,15320,Rushil Ugarkar,673,Wiaan Mulder,3789,Donovan Ferreira,0.0,0.0,Right,0,0,0,0,BackOfALength,OutsideOff,MisTimed,BackFoot,BackwardDefensive,NoMovement,Over,Medium,Right,Null,NotReferred,Null,False,False,False,False,False,True,False,False,False,False,False,False,0,0,0,0,0,False,False,Bowler,,,,,,
1603277,16,6.19,3,1,0,99,4,3,75260,40135,Major League Cricket 2026,2,1291,Texas Super Kings,1293,MI New York,8535024,2026-06-27T00:36:47Z,3,95,False,15320,Rushil Ugarkar,673,Wiaan Mulder,3789,Donovan Ferreira,284.0,142.0,Right,1,0,1,1,HalfVolley,OffStump,None,0,,NoMovement,Over,Medium,Right,Null,NotReferred,Null,False,False,False,False,False,True,False,False,False,False,False,False,1,0,0,0,0,False,False,Long On,,,,,,
1603277,16,6.19,3,1,0,99,4,3,75260,40135,Major League Cricket 2026,2,1291,Texas Super Kings,1293,MI New York,8535025,2026-06-27T00:37:25Z,4,96,False,15320,Rushil Ugarkar,3789,Donovan Ferreira,673,Wiaan Mulder,,,Right,0,0,0,0,,,,0,,NoMovement,Over,Medium,Right,Null,NotReferred,Null,False,False,False,False,False,True,False,False,False,False,False,False,0,0,0,0,0,False,False,,,,,,,
1603277,16,6.19,3,1,0,99,4,3,75260,40135,Major League Cricket 2026,2,1291,Texas Super Kings,1293,MI New York,8535026,2026-06-27T00:38:00Z,5,97,False,15320,Rushil Ugarkar,3789,Donovan Ferreira,673,Wiaan Mulder,0.0,0.0,Right,1,1,1,0,HalfTracker,Wide,Left,NoMovement,Leave,LegCutter,Over,Medium,Right,Null,NotReferred,Null,True,False,False,False,False,True,False,False,False,False,False,False,1,0,1,0,0,False,False,Wicketkeeper,,,,,,
1603277,16,6.19,3,1,0,99,4,3,75260,40135,Major League Cricket 2026,2,1291,Texas Super Kings,1293,MI New York,8535027,2026-06-27T00:38:33Z,5,98,False,15320,Rushil Ugarkar,3789,Donovan Ferreira,673,Wiaan Mulder,336.0,115.0,Right,1,0,1,1,Short,OutsideOff,None,BackFoot,Flick,LegCutter,Over,Medium,Right,Null,NotReferred,Null,False,False,False,False,False,True,False,False,False,False,False,False,1,0,0,0,0,False,False,Deep Square Leg,,,,,,
1603277,16,6.19,3,1,0,99,4,3,75260,40135,Major League Cricket 2026,2,1291,Texas Super Kings,1293,MI New York,8535028,2026-06-27T00:39:10Z,6,99,False,15320,Rushil Ugarkar,673,Wiaan Mulder,3789,Donovan Ferreira,0.0,0.0,Right,0,0,0,0,BackOfALength,OutsideOff,None,BackFoot,Pushed,NoMovement,Over,Medium,Right,Null,NotReferred,Null,False,False,False,False,False,True,False,False,False,False,False,False,0,0,0,0,0,False,False,Bowler,,,,,,
1603278,17,6.41,10,0,0,109,4,10,75260,40135,Major League Cricket 2026,2,1291,Texas Super Kings,1293,MI New York,8535029,2026-06-27T00:40:29Z,1,100,False,1164,Trent Boult,3789,Donovan Ferreira,673,Wiaan Mulder,0.0,0.0,Right,0,0,0,0,BackOfALength,LegStump,None,FrontFoot,ForwardDefensive,NoMovement,Over,FastSeam,Left,Null,NotReferred,Null,False,False,False,False,False,True,False,False,False,False,False,False,0,0,0,0,0,False,False,Bowler,,,,,,
1603278,17,6.41,10,0,0,109,4,10,75260,40135,Major League Cricket 2026,2,1291,Texas Super Kings,1293,MI New York,8535030,2026-06-27T00:40:58Z,2,101,False,1164,Trent Boult,3789,Donovan Ferreira,673,Wiaan Mulder,349.0,172.0,Right,6,0,6,6,Short,DownLeg,Middled,BackFoot,Pull,NoMovement,Over,FastSeam,Left,Null,NotReferred,Null,False,False,False,False,True,True,False,False,False,False,False,False,6,0,0,0,0,True,False,,,,,,,
1603278,17,6.41,10,0,0,109,4,10,75260,40135,Major League Cricket 2026,2,1291,Texas Super Kings,1293,MI New York,8535031,2026-06-27T00:41:50Z,3,102,False,1164,Trent Boult,3789,Donovan Ferreira,673,Wiaan Mulder,287.0,129.0,Right,1,0,1,1,HalfVolley,OffStump,MisTimed,FrontFoot,Drive,NoMovement,Over,FastSeam,Left,Null,NotReferred,Null,False,False,False,False,False,True,False,False,False,False,False,False,1,0,0,0,0,False,False,Long On,,,,,,
1603278,17,6.41,10,0,0,109,4,10,75260,40135,Major League Cricket 2026,2,1291,Texas Super Kings,1293,MI New York,8535032,2026-06-27T00:42:26Z,4,103,False,1164,Trent Boult,673,Wiaan Mulder,3789,Donovan Ferreira,334.0,52.0,Right,1,0,1,1,BackOfALength,DownLeg,None,FrontFoot,Flick,NoMovement,Over,FastSeam,Left,Null,NotReferred,Null,False,False,False,False,False,True,False,False,False,False,False,False,1,0,0,0,0,False,False,Square Leg,,,,,,
1603278,17,6.41,10,0,0,109,4,10,75260,40135,Major League Cricket 2026,2,1291,Texas Super Kings,1293,MI New York,8535033,2026-06-27T00:43:02Z,5,104,False,1164,Trent Boult,3789,Donovan Ferreira,673,Wiaan Mulder,286.0,146.0,Right,1,0,1,1,LengthBall,LegStump,None,FrontFoot,ForwardDefensive,NoMovement,Over,FastSeam,Left,Null,NotReferred,Null,False,False,False,False,False,True,False,False,False,False,False,False,1,0,0,0,0,False,False,Bowler,,,,,,
1603278,17,6.41,10,0,0,109,4,10,75260,40135,Major League Cricket 2026,2,1291,Texas Super Kings,1293,MI New York,8535034,2026-06-27T00:43:34Z,6,105,False,1164,Trent Boult,673,Wiaan Mulder,3789,Donovan Ferreira,245.0,135.0,Right,1,0,1,1,LengthBall,LegStump,None,FrontFoot,Drive,NoMovement,Over,FastSeam,Left,Null,NotReferred,Null,False,False,False,False,False,True,False,False,False,False,False,False,1,0,0,0,0,False,False,Long Off,,,,,,
1603279,18,6.67,11,0,0,120,4,11,75260,40135,Major League Cricket 2026,2,1291,Texas Super Kings,1293,MI New York,8535035,2026-06-27T00:44:49Z,1,106,False,3673,Corbin Bosch,673,Wiaan Mulder,3789,Donovan Ferreira,0.0,0.0,Right,0,0,0,0,HalfVolley,LegStump,HitPad,FrontFoot,Flick,NoMovement,Over,FastSeam,Right,Null,NotReferred,Null,False,False,False,False,False,True,False,False,False,False,False,False,0,0,0,0,0,False,False,Bowler,,,,,,
1603279,18,6.67,11,0,0,120,4,11,75260,40135,Major League Cricket 2026,2,1291,Texas Super Kings,1293,MI New York,8535036,2026-06-27T00:45:23Z,2,107,False,3673,Corbin Bosch,673,Wiaan Mulder,3789,Donovan Ferreira,209.0,175.0,Right,4,0,4,4,HalfVolley,Wide,WellTimed,FrontFoot,Drive,NoMovement,Over,FastSeam,Right,Null,NotReferred,Null,False,False,False,False,False,True,False,False,False,False,False,False,4,0,0,0,0,True,False,,,,,,,
1603279,18,6.67,11,0,0,120,4,11,75260,40135,Major League Cricket 2026,2,1291,Texas Super Kings,1293,MI New York,8535037,2026-06-27T00:46:01Z,3,108,False,3673,Corbin Bosch,673,Wiaan Mulder,3789,Donovan Ferreira,204.0,67.0,Right,0,0,0,0,LengthBall,OutsideOff,None,FrontFoot,Drive,NoMovement,Over,FastSeam,Right,Null,NotReferred,Null,False,False,False,False,False,True,False,False,False,False,False,False,0,0,0,0,0,False,False,Cover,,,,,,
1603279,18,6.67,11,0,0,120,4,11,75260,40135,Major League Cricket 2026,2,1291,Texas Super Kings,1293,MI New York,8535038,2026-06-27T00:46:33Z,4,109,False,3673,Corbin Bosch,673,Wiaan Mulder,3789,Donovan Ferreira,0.0,0.0,Right,0,0,0,0,HalfVolley,OutsideOff,None,FrontFoot,Drive,NoMovement,Over,FastSeam,Right,Null,NotReferred,Null,False,False,False,False,False,True,False,False,False,False,False,False,0,0,0,0,0,False,False,Bowler,,,,,,
1603279,18,6.67,11,0,0,120,4,11,75260,40135,Major League Cricket 2026,2,1291,Texas Super Kings,1293,MI New York,8535039,2026-06-27T00:47:06Z,5,110,False,3673,Corbin Bosch,673,Wiaan Mulder,3789,Donovan Ferreira,,,Right,1,0,1,1,,,,0,,NoMovement,Over,FastSeam,Right,Null,NotReferred,Null,False,False,False,False,False,True,False,False,False,False,False,False,1,0,0,0,0,False,False,,,,,,,
1603279,18,6.67,11,0,0,120,4,11,75260,40135,Major League Cricket 2026,2,1291,Texas Super Kings,1293,MI New York,8535040,2026-06-27T00:47:41Z,6,111,False,3673,Corbin Bosch,3789,Donovan Ferreira,673,Wiaan Mulder,218.0,176.0,Right,6,0,6,6,HalfVolley,OutsideOff,Middled,FrontFoot,Drive,NoMovement,Over,FastSeam,Right,Null,NotReferred,Null,False,False,False,False,True,True,False,False,False,False,False,False,6,0,0,0,0,True,False,,,,,,,
1603280,19,6.95,12,0,0,132,4,12,75260,40135,Major League Cricket 2026,2,1291,Texas Super Kings,1293,MI New York,8535041,2026-06-27T00:48:57Z,1,112,False,398,Corey Anderson,673,Wiaan Mulder,3789,Donovan Ferreira,0.0,0.0,Right,0,0,0,0,Short,Wide,None,DownTheTrack,Drive,NoMovement,Round,Medium,Left,Null,NotReferred,Null,False,False,False,False,False,True,False,False,False,False,False,False,0,0,0,0,0,False,False,Bowler,,,,,,
1603280,19,6.95,12,0,0,132,4,12,75260,40135,Major League Cricket 2026,2,1291,Texas Super Kings,1293,MI New York,8535042,2026-06-27T00:49:27Z,2,113,False,398,Corey Anderson,673,Wiaan Mulder,3789,Donovan Ferreira,50.0,115.0,Right,1,0,1,1,LengthBall,LegStump,None,BackFoot,Glance,NoMovement,Round,Medium,Left,Null,NotReferred,Null,False,False,False,False,False,True,False,False,False,False,False,False,1,0,0,0,0,False,False,Fine Leg,,,,,,
1603280,19,6.95,12,0,0,132,4,12,75260,40135,Major League Cricket 2026,2,1291,Texas Super Kings,1293,MI New York,8535043,2026-06-27T00:50:00Z,3,114,False,398,Corey Anderson,3789,Donovan Ferreira,673,Wiaan Mulder,,,Right,1,0,1,1,,,,0,,NoMovement,Over,Medium,Left,Null,NotReferred,Null,False,False,False,False,False,True,False,False,False,False,False,False,1,0,0,0,0,False,False,,,,,,,
1603280,19,6.95,12,0,0,132,4,12,75260,40135,Major League Cricket 2026,2,1291,Texas Super Kings,1293,MI New York,8535044,2026-06-27T00:50:33Z,4,115,False,398,Corey Anderson,673,Wiaan Mulder,3789,Donovan Ferreira,,,Right,4,0,4,4,,,,0,,NoMovement,Over,Medium,Left,Null,NotReferred,Null,False,False,False,False,False,True,False,False,False,False,False,False,4,0,0,0,0,True,False,,,,,,,
1603280,19,6.95,12,0,0,132,4,12,75260,40135,Major League Cricket 2026,2,1291,Texas Super Kings,1293,MI New York,8535045,2026-06-27T00:51:10Z,5,116,False,398,Corey Anderson,673,Wiaan Mulder,3789,Donovan Ferreira,214.0,62.0,Right,0,0,0,0,Short,Wide,None,DownTheTrack,Cut,NoMovement,Round,Medium,Left,Null,NotReferred,Null,False,False,False,False,False,True,False,False,False,False,False,False,0,0,0,0,0,False,False,Extra Cover,,,,,,
1603280,19,6.95,12,0,0,132,4,12,75260,40135,Major League Cricket 2026,2,1291,Texas Super Kings,1293,MI New York,8535046,2026-06-27T00:51:36Z,6,117,False,398,Corey Anderson,673,Wiaan Mulder,3789,Donovan Ferreira,344.0,173.0,Right,6,0,6,6,BackOfALength,OutsideOff,Middled,BackFoot,Pull,NoMovement,Round,Medium,Left,Null,NotReferred,Null,False,False,False,False,True,True,False,False,False,False,False,False,6,0,0,0,0,True,False,,,,,,,
